target,class_name,num_examples,recall,num_correct
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),44,0.7045454545454546,31
266,Peregrine Falcon (Immature),31,0.7096774193548387,22
471,Cordilleran Flycatcher,31,0.7096774193548387,22
115,Neotropic Cormorant,38,0.7105263157894737,27
90,Common Tern,60,0.7166666666666667,43
544,Lesser Goldfinch (Female/juvenile),36,0.7222222222222222,26
502,Yellow-rumped Warbler (Breeding Audubon's),58,0.7241379310344828,42
186,Chimney Swift,33,0.7272727272727273,24
200,Hairy Woodpecker,60,0.7333333333333333,44
515,White-throated Sparrow (Tan-striped/immature),45,0.7333333333333333,33
352,Cliff Swallow,30,0.7333333333333333,22
468,Eastern Wood-Pewee,49,0.7346938775510204,36
359,Boreal Chickadee,42,0.7380952380952381,31
87,Mew Gull,23,0.7391304347826086,17
455,Rusty Blackbird,48,0.75,36
53,Rough-legged Hawk (Dark morph),24,0.75,18
202,"Black Guillemot (Nonbreeding, juvenile)",12,0.75,9
299,Snow Bunting (Breeding adult),12,0.75,9
346,Common Raven,57,0.7543859649122807,43
205,Laughing Gull (Nonbreeding/Immature),45,0.7555555555555555,34
261,Red-shouldered Hawk (Immature),38,0.7631578947368421,29
48,Northern Harrier (Adult male),60,0.7666666666666667,46
552,Orchard Oriole (Female/Juvenile),26,0.7692307692307693,20
210,Herring Gull (Immature),44,0.7727272727272727,34
244,Pacific Loon (Nonbreeding/juvenile),27,0.7777777777777778,21
134,Mississippi Kite,50,0.78,39
253,Reddish Egret (White morph),23,0.782608695652174,18
275,"Ruby-throated Hummingbird (Female, immature)",60,0.7833333333333333,47
469,Least Flycatcher,60,0.7833333333333333,47
533,Brewer's Blackbird (Male),60,0.7833333333333333,47
105,Ruddy Duck (Winter male),28,0.7857142857142857,22
214,Snow Goose (Blue morph),28,0.7857142857142857,22
277,"Anna's Hummingbird (Female, immature)",52,0.7884615384615384,41
353,Cave Swallow,34,0.7941176470588235,27
283,Red-headed Woodpecker (Immature),35,0.8,28
362,Juniper Titmouse,25,0.8,20
460,Orchard Oriole (Immature Male),25,0.8,20
268,Common Gallinule (Immature),15,0.8,12
495,Florida Scrub-Jay,26,0.8076923076923077,21
49,Sharp-shinned Hawk (Adult ),58,0.8103448275862069,47
22,White-winged Scoter (Male),27,0.8148148148148148,22
146,Black Oystercatcher,49,0.8163265306122449,40
72,Allen's Hummingbird (Adult Male),60,0.8166666666666667,49
114,Brandt's Cormorant,33,0.8181818181818182,27
256,White Ibis (Immature),33,0.8181818181818182,27
233,Black Scoter (Female/juvenile),22,0.8181818181818182,18
489,Hutton's Vireo,39,0.8205128205128205,32
226,Redhead (Female/Eclipse male),17,0.8235294117647058,14
286,Long-tailed Duck (Female/juvenile),23,0.8260869565217391,19
225,Canvasback (Female/Eclipse male),29,0.8275862068965517,24
26,Barrow's Goldeneye (Breeding male),35,0.8285714285714286,29
511,Chestnut-sided Warbler (Female/immature male),35,0.8285714285714286,29
82,California Gull (Adult),41,0.8292682926829268,34
292,European Starling (Breeding Adult),59,0.8305084745762712,49
140,Prairie Falcon,42,0.8333333333333334,35
536,Bullock's Oriole (Female/Immature male),36,0.8333333333333334,30
224,Green-winged Teal  (Female/juvenile),30,0.8333333333333334,25
298,Phainopepla (Female/juvenile),18,0.8333333333333334,15
104,Long-tailed Duck (Summer male),12,0.8333333333333334,10
349,Violet-green Swallow,37,0.8378378378378378,31
247,Red-necked Grebe (Nonbreeding/juvenile),31,0.8387096774193549,26
